row_id,order_id,order_date,ship_date,segment,category,sub_category,product_name,region,state,city,sales,profit,discount,quantity,month,discount_bucket
141,CA-2016-110366,2016-09-05,2016-09-07,Corporate,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",East,Pennsylvania,Philadelphia,82.8,10.35,0.2,2,2016-09,10-20%
142,CA-2017-106180,2017-09-18,2017-09-23,Corporate,Office Supplies,Art,Newell 343,West,California,San Francisco,8.82,2.38,0.0,3,2017-09,0%
143,CA-2017-106180,2017-09-18,2017-09-23,Corporate,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,West,California,San Francisco,10.86,5.1,0.0,3,2017-09,0%
144,CA-2017-106180,2017-09-18,2017-09-23,Corporate,Office Supplies,Paper,Xerox 1911,West,California,San Francisco,143.7,68.98,0.0,3,2017-09,0%
145,CA-2017-155376,2017-12-22,2017-12-27,Consumer,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Central,Missouri,Independence,839.43,218.25,0.0,3,2017-12,0%
146,CA-2015-110744,2015-09-07,2015-09-12,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving,West,California,Pasadena,671.93,20.16,0.0,7,2015-09,0%
147,CA-2014-110072,2014-10-22,2014-10-28,Home Office,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",East,Ohio,Newark,93.89,12.91,0.2,4,2014-10,10-20%
148,CA-2016-114489,2016-12-05,2016-12-09,Corporate,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,Central,Wisconsin,Franklin,384.45,103.8,0.0,11,2016-12,0%
149,CA-2016-114489,2016-12-05,2016-12-09,Corporate,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,Central,Wisconsin,Franklin,149.97,6.0,0.0,3,2016-12,0%
150,CA-2016-114489,2016-12-05,2016-12-09,Corporate,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Central,Wisconsin,Franklin,1951.84,585.55,0.0,8,2016-12,0%
151,CA-2016-114489,2016-12-05,2016-12-09,Corporate,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Central,Wisconsin,Franklin,171.55,80.63,0.0,5,2016-12,0%
152,CA-2016-158834,2016-03-13,2016-03-16,Home Office,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,West,Arizona,Scottsdale,157.92,17.77,0.2,5,2016-03,10-20%
153,CA-2016-158834,2016-03-13,2016-03-16,Home Office,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,West,Arizona,Scottsdale,203.18,15.24,0.2,2,2016-03,10-20%
154,CA-2015-124919,2015-05-31,2015-06-02,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,West,California,San Jose,58.38,26.27,0.0,7,2015-05,0%
155,CA-2015-124919,2015-05-31,2015-06-02,Corporate,Office Supplies,Paper,Xerox 1883,West,California,San Jose,105.52,48.54,0.0,4,2015-05,0%
156,CA-2015-124919,2015-05-31,2015-06-02,Corporate,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",West,California,San Jose,80.88,21.03,0.0,6,2015-05,0%
157,CA-2015-118948,2015-05-28,2015-06-03,Home Office,Office Supplies,Art,Newell 311,West,Washington,Seattle,6.63,1.79,0.0,3,2015-05,0%
158,CA-2014-104269,2014-03-01,2014-03-06,Consumer,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,West,Washington,Seattle,457.57,51.48,0.2,2,2014-03,10-20%
159,CA-2016-114104,2016-11-20,2016-11-24,Consumer,Office Supplies,Labels,Avery 519,Central,Oklahoma,Edmond,14.62,6.87,0.0,2,2016-11,0%
160,CA-2016-114104,2016-11-20,2016-11-24,Consumer,Technology,Phones,Avaya 5420 Digital phone,Central,Oklahoma,Edmond,944.93,236.23,0.0,7,2016-11,0%
161,CA-2016-162733,2016-05-11,2016-05-12,Consumer,Office Supplies,Paper,Xerox 1920,West,California,Los Angeles,5.98,2.69,0.0,1,2016-05,0%
162,CA-2015-119697,2015-12-28,2015-12-31,Consumer,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,East,Pennsylvania,Philadelphia,54.38,1.36,0.2,2,2015-12,10-20%
163,CA-2016-154508,2016-11-16,2016-11-20,Consumer,Office Supplies,Envelopes,Staple envelope,West,New Mexico,Carlsbad,28.4,13.35,0.0,5,2016-11,0%
164,CA-2016-113817,2016-11-07,2016-11-11,Consumer,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,West,Washington,Seattle,27.68,9.69,0.2,2,2016-11,10-20%
165,CA-2014-139892,2014-09-08,2014-09-12,Consumer,Office Supplies,Art,BIC Brite Liner Highlighters,Central,Texas,San Antonio,9.94,2.73,0.2,3,2014-09,10-20%
166,CA-2014-139892,2014-09-08,2014-09-12,Consumer,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Central,Texas,San Antonio,8159.95,-1359.99,0.4,8,2014-09,>20%
167,CA-2014-139892,2014-09-08,2014-09-12,Consumer,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,Central,Texas,San Antonio,275.93,-58.63,0.2,3,2014-09,10-20%
168,CA-2014-139892,2014-09-08,2014-09-12,Consumer,Furniture,Chairs,SAFCO Arco Folding Chair,Central,Texas,San Antonio,1740.06,-24.86,0.3,9,2014-09,>20%
169,CA-2014-139892,2014-09-08,2014-09-12,Consumer,Office Supplies,Art,Sanford Liquid Accent Highlighters,Central,Texas,San Antonio,32.06,6.81,0.2,6,2014-09,10-20%
170,CA-2014-139892,2014-09-08,2014-09-12,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,Central,Texas,San Antonio,177.98,-453.85,0.8,5,2014-09,>20%
171,CA-2014-139892,2014-09-08,2014-09-12,Consumer,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,Central,Texas,San Antonio,143.98,9.0,0.2,3,2014-09,10-20%
172,CA-2014-118962,2014-08-05,2014-08-09,Consumer,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",West,California,Los Angeles,20.94,9.84,0.0,3,2014-08,0%
173,CA-2014-118962,2014-08-05,2014-08-09,Consumer,Office Supplies,Paper,Xerox 1913,West,California,Los Angeles,110.96,53.26,0.0,2,2014-08,0%
174,CA-2014-118962,2014-08-05,2014-08-09,Consumer,Furniture,Chairs,"Global Value Steno Chair, Gray",West,California,Los Angeles,340.14,21.26,0.2,7,2014-08,10-20%
175,US-2014-100853,2014-09-14,2014-09-19,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Central,Illinois,Chicago,52.45,-131.12,0.8,2,2014-09,>20%
176,US-2014-100853,2014-09-14,2014-09-19,Corporate,Office Supplies,Labels,Avery 51,Central,Illinois,Chicago,20.16,6.55,0.2,4,2014-09,10-20%
177,US-2017-152366,2017-04-21,2017-04-25,Consumer,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Central,Texas,Houston,97.26,-243.16,0.8,4,2017-04,>20%
178,US-2015-101511,2015-11-21,2015-11-23,Consumer,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",East,Ohio,Newark,396.8,-11.34,0.3,7,2015-11,>20%
179,US-2015-101511,2015-11-21,2015-11-23,Consumer,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,East,Ohio,Newark,15.88,-3.77,0.2,5,2015-11,10-20%
180,CA-2015-137225,2015-12-15,2015-12-19,Home Office,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",East,New York,New York City,3.28,1.41,0.0,1,2015-12,0%
181,CA-2014-166191,2014-12-05,2014-12-09,Corporate,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",Central,Illinois,Decatur,24.82,1.86,0.2,2,2014-12,10-20%
182,CA-2014-166191,2014-12-05,2014-12-09,Corporate,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Central,Illinois,Decatur,408.74,76.64,0.2,7,2014-12,10-20%
183,CA-2014-158274,2014-11-19,2014-11-24,Home Office,Technology,Phones,AT&T TR1909W,South,Louisiana,Monroe,503.96,131.03,0.0,4,2014-11,0%
184,CA-2014-158274,2014-11-19,2014-11-24,Home Office,Technology,Phones,Nokia Lumia 521 (T-Mobile),South,Louisiana,Monroe,149.95,41.99,0.0,5,2014-11,0%
185,CA-2014-158274,2014-11-19,2014-11-24,Home Office,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,South,Louisiana,Monroe,29.0,7.25,0.0,2,2014-11,0%
186,CA-2016-105018,2016-11-28,2016-12-02,Consumer,Office Supplies,Binders,Avery Poly Binder Pockets,East,Connecticut,Fairfield,7.16,3.44,0.0,2,2016-11,0%
187,CA-2014-123260,2014-08-26,2014-08-30,Home Office,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,West,California,Los Angeles,176.8,22.98,0.0,8,2014-08,0%
188,CA-2016-157000,2016-07-16,2016-07-22,Corporate,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",Central,Texas,Grand Prairie,37.22,3.72,0.2,3,2016-07,10-20%
189,CA-2016-157000,2016-07-16,2016-07-22,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Central,Texas,Grand Prairie,20.02,6.26,0.2,3,2016-07,10-20%
190,CA-2015-102281,2015-10-12,2015-10-14,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",East,New York,New York City,899.14,112.39,0.2,4,2015-10,10-20%
191,CA-2015-102281,2015-10-12,2015-10-14,Home Office,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,East,New York,New York City,71.76,20.09,0.0,6,2015-10,0%
192,CA-2015-102281,2015-10-12,2015-10-14,Home Office,Office Supplies,Paper,Xerox 205,East,New York,New York City,51.84,24.88,0.0,8,2015-10,0%
193,CA-2015-102281,2015-10-12,2015-10-14,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",East,New York,New York City,626.35,46.98,0.2,3,2015-10,10-20%
194,CA-2015-102281,2015-10-12,2015-10-14,Home Office,Office Supplies,Art,4009 Highlighters by Sanford,East,New York,New York City,19.9,6.57,0.0,5,2015-10,0%
195,CA-2015-131457,2015-10-31,2015-11-06,Corporate,Office Supplies,Envelopes,Poly String Tie Envelopes,West,California,Redlands,14.28,6.71,0.0,7,2015-10,0%
196,CA-2014-140004,2014-03-21,2014-03-25,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",East,Ohio,Hamilton,7.41,1.2,0.2,2,2014-03,10-20%
197,CA-2014-140004,2014-03-21,2014-03-25,Consumer,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",East,Ohio,Hamilton,6.05,1.59,0.2,3,2014-03,10-20%
198,CA-2017-107720,2017-11-06,2017-11-13,Home Office,Office Supplies,Storage,Decoflex Hanging Personal Folder File,East,New Jersey,Westfield,46.26,12.03,0.0,3,2017-11,0%
199,US-2017-124303,2017-07-06,2017-07-13,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",East,Pennsylvania,Philadelphia,2.95,-2.26,0.7,2,2017-07,>20%
200,US-2017-124303,2017-07-06,2017-07-13,Corporate,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",East,Pennsylvania,Philadelphia,16.06,5.82,0.2,3,2017-07,10-20%
201,CA-2017-105074,2017-06-24,2017-06-29,Consumer,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,East,Ohio,Akron,21.74,6.8,0.2,3,2017-06,10-20%
202,CA-2014-133690,2014-08-03,2014-08-05,Consumer,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,West,Colorado,Denver,218.75,-161.88,0.5,2,2014-08,>20%
203,CA-2014-133690,2014-08-03,2014-08-05,Consumer,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",West,Colorado,Denver,2.6,0.29,0.2,1,2014-08,10-20%
204,US-2017-116701,2017-12-17,2017-12-21,Consumer,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,Central,Texas,Dallas,66.28,-178.97,0.8,2,2017-12,>20%
205,CA-2017-126382,2017-06-03,2017-06-07,Corporate,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",South,Tennessee,Franklin,35.17,9.67,0.2,7,2017-06,10-20%
206,CA-2017-108329,2017-12-09,2017-12-14,Consumer,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,West,California,Whittier,444.77,44.48,0.2,4,2017-12,10-20%
207,CA-2017-135860,2017-12-01,2017-12-07,Consumer,Office Supplies,Storage,"Tennsco Lockers, Gray",Central,Michigan,Saginaw,83.92,5.87,0.0,4,2017-12,0%
208,CA-2017-135860,2017-12-01,2017-12-07,Consumer,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Central,Michigan,Saginaw,131.98,35.63,0.0,2,2017-12,0%
209,CA-2017-135860,2017-12-01,2017-12-07,Consumer,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",Central,Michigan,Saginaw,15.92,7.48,0.0,4,2017-12,0%
210,CA-2017-135860,2017-12-01,2017-12-07,Consumer,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",Central,Michigan,Saginaw,52.29,16.21,0.0,9,2017-12,0%
211,CA-2017-135860,2017-12-01,2017-12-07,Consumer,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Central,Michigan,Saginaw,91.99,3.68,0.0,1,2017-12,0%
212,CA-2015-101007,2015-02-09,2015-02-13,Corporate,Technology,Accessories,Memorex Micro Travel Drive 8 GB,Central,Texas,Dallas,20.8,6.5,0.2,2,2015-02,10-20%
213,CA-2015-146262,2015-01-02,2015-01-09,Corporate,Office Supplies,Labels,Avery 505,East,Ohio,Medina,23.68,8.88,0.2,2,2015-01,10-20%
214,CA-2015-146262,2015-01-02,2015-01-09,Corporate,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,East,Ohio,Medina,452.45,-244.32,0.5,5,2015-01,>20%
215,CA-2015-146262,2015-01-02,2015-01-09,Corporate,Technology,Phones,Speck Products Candyshell Flip Case,East,Ohio,Medina,62.98,-14.7,0.4,3,2015-01,>20%
216,CA-2015-146262,2015-01-02,2015-01-09,Corporate,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,East,Ohio,Medina,1188.0,-950.4,0.7,9,2015-01,>20%
217,CA-2015-146262,2015-01-02,2015-01-09,Corporate,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,East,Ohio,Medina,89.58,4.48,0.2,2,2015-01,10-20%
218,CA-2016-130162,2016-10-28,2016-11-01,Consumer,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",West,California,Los Angeles,93.06,26.06,0.0,6,2016-10,0%
219,CA-2016-130162,2016-10-28,2016-11-01,Consumer,Technology,Phones,Adtran 1202752G1,West,California,Los Angeles,302.38,22.68,0.2,3,2016-10,10-20%
220,CA-2015-169397,2015-12-24,2015-12-27,Consumer,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,East,Ohio,Dublin,5.58,1.81,0.2,2,2015-12,10-20%
221,CA-2015-169397,2015-12-24,2015-12-27,Consumer,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",East,Ohio,Dublin,22.7,8.23,0.2,6,2015-12,10-20%
222,CA-2015-169397,2015-12-24,2015-12-27,Consumer,Office Supplies,Binders,Ibico Standard Transparent Covers,East,Ohio,Dublin,19.78,-13.84,0.7,4,2015-12,>20%
223,CA-2015-169397,2015-12-24,2015-12-27,Consumer,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",East,Ohio,Dublin,72.7,19.08,0.2,4,2015-12,10-20%
224,CA-2015-169397,2015-12-24,2015-12-27,Consumer,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,East,Ohio,Dublin,479.99,-383.99,0.7,4,2015-12,>20%
225,CA-2015-169397,2015-12-24,2015-12-27,Consumer,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,East,Ohio,Dublin,27.17,2.72,0.2,2,2015-12,10-20%
226,CA-2015-163055,2015-08-09,2015-08-16,Corporate,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Central,Michigan,Detroit,2.2,0.97,0.0,1,2015-08,0%
227,CA-2015-163055,2015-08-09,2015-08-16,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Central,Michigan,Detroit,622.45,136.94,0.0,5,2015-08,0%
228,CA-2015-163055,2015-08-09,2015-08-16,Corporate,Office Supplies,Storage,Rogers Deluxe File Chest,Central,Michigan,Detroit,21.98,0.22,0.0,1,2015-08,0%
229,US-2015-145436,2015-02-28,2015-03-04,Consumer,Furniture,Chairs,Global Low Back Tilter Chair,South,Tennessee,Columbia,161.57,-28.27,0.2,2,2015-02,10-20%
230,US-2015-145436,2015-02-28,2015-03-04,Consumer,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",South,Tennessee,Columbia,389.7,43.84,0.2,8,2015-02,10-20%
231,US-2014-156216,2014-09-13,2014-09-17,Corporate,Office Supplies,Binders,GBC Instant Index System for Binding Systems,South,North Carolina,Charlotte,18.65,-12.43,0.7,7,2014-09,>20%
232,US-2017-100930,2017-04-07,2017-04-12,Home Office,Furniture,Tables,Bush Advantage Collection Round Conference Table,South,Florida,Tampa,233.86,-102.05,0.45,2,2017-04,>20%
233,US-2017-100930,2017-04-07,2017-04-12,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,South,Florida,Tampa,620.61,-248.25,0.45,3,2017-04,>20%
234,US-2017-100930,2017-04-07,2017-04-12,Home Office,Office Supplies,Binders,GBC Instant Index System for Binding Systems,South,Florida,Tampa,5.33,-3.55,0.7,2,2017-04,>20%
235,US-2017-100930,2017-04-07,2017-04-12,Home Office,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",South,Florida,Tampa,258.07,0.0,0.2,3,2017-04,10-20%
236,US-2017-100930,2017-04-07,2017-04-12,Home Office,Technology,Accessories,Logitech P710e Mobile Speakerphone,South,Florida,Tampa,617.98,-7.72,0.2,3,2017-04,10-20%
237,CA-2017-160514,2017-11-12,2017-11-16,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),West,California,Santa Clara,10.56,4.75,0.0,2,2017-11,0%
238,CA-2016-157749,2016-06-04,2016-06-09,Consumer,Office Supplies,Paper,Xerox 1957,Central,Illinois,Chicago,25.92,9.4,0.2,5,2016-06,10-20%
239,CA-2016-157749,2016-06-04,2016-06-09,Consumer,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Central,Illinois,Chicago,419.68,-356.73,0.6,5,2016-06,>20%
240,CA-2016-157749,2016-06-04,2016-06-09,Consumer,Furniture,Furnishings,Staple-based wall hangings,Central,Illinois,Chicago,11.69,-4.68,0.6,3,2016-06,>20%
241,CA-2016-157749,2016-06-04,2016-06-09,Consumer,Technology,Phones,PureGear Roll-On Screen Protector,Central,Illinois,Chicago,31.98,11.19,0.2,2,2016-06,10-20%
242,CA-2016-157749,2016-06-04,2016-06-09,Consumer,Furniture,Tables,KI Conference Tables,Central,Illinois,Chicago,177.23,-120.51,0.5,5,2016-06,>20%
243,CA-2016-157749,2016-06-04,2016-06-09,Consumer,Furniture,Furnishings,Eldon 100 Class Desk Accessories,Central,Illinois,Chicago,4.04,-2.83,0.6,3,2016-06,>20%
244,CA-2016-157749,2016-06-04,2016-06-09,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Central,Illinois,Chicago,7.41,1.2,0.2,2,2016-06,10-20%
245,CA-2014-131926,2014-06-01,2014-06-06,Home Office,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,Central,Minnesota,Lakeville,2001.86,580.54,0.0,7,2014-06,0%
246,CA-2014-131926,2014-06-01,2014-06-06,Home Office,Office Supplies,Storage,Safco Steel Mobile File Cart,Central,Minnesota,Lakeville,166.72,41.68,0.0,2,2014-06,0%
247,CA-2014-131926,2014-06-01,2014-06-06,Home Office,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Central,Minnesota,Lakeville,47.88,23.94,0.0,6,2014-06,0%
248,CA-2014-131926,2014-06-01,2014-06-06,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Central,Minnesota,Lakeville,1503.25,496.07,0.0,5,2014-06,0%
249,CA-2014-131926,2014-06-01,2014-06-06,Home Office,Office Supplies,Paper,Xerox 205,Central,Minnesota,Lakeville,25.92,12.44,0.0,4,2014-06,0%
250,CA-2016-154739,2016-12-10,2016-12-15,Consumer,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",West,California,San Francisco,321.57,28.14,0.2,2,2016-12,10-20%
251,CA-2016-145625,2016-09-11,2016-09-17,Consumer,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",West,California,San Diego,7.61,3.58,0.0,1,2016-09,0%
252,CA-2016-145625,2016-09-11,2016-09-17,Consumer,Technology,Accessories,Logitech P710e Mobile Speakerphone,West,California,San Diego,3347.37,636.0,0.0,13,2016-09,0%
6682,CA-2017-145037,2017-09-02,2017-09-07,Consumer,Office Supplies,Paper,Xerox 1890,East,Connecticut,Meriden,146.82,73.41,0.0,3,2017-09,0%
253,CA-2016-146941,2016-12-10,2016-12-13,Consumer,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",East,New York,New York City,80.58,22.56,0.0,6,2016-12,0%
254,CA-2016-146941,2016-12-10,2016-12-13,Consumer,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,East,New York,New York City,361.92,162.86,0.0,4,2016-12,0%
255,US-2015-159982,2015-11-28,2015-12-04,Corporate,Furniture,Furnishings,Eldon 100 Class Desk Accessories,Central,Illinois,Chicago,12.13,-8.49,0.6,9,2015-11,>20%
256,US-2015-159982,2015-11-28,2015-12-04,Corporate,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",Central,Illinois,Chicago,82.37,-19.56,0.2,2,2015-11,10-20%
257,US-2015-159982,2015-11-28,2015-12-04,Corporate,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",Central,Illinois,Chicago,53.92,4.04,0.2,5,2015-11,10-20%
258,US-2015-159982,2015-11-28,2015-12-04,Corporate,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,Central,Illinois,Chicago,647.9,56.69,0.2,6,2015-11,10-20%
259,CA-2017-163139,2017-12-01,2017-12-03,Consumer,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,East,New York,New York City,20.37,6.93,0.0,3,2017-12,0%
260,CA-2017-163139,2017-12-01,2017-12-03,Consumer,Office Supplies,Storage,Safco Industrial Shelving,East,New York,New York City,221.55,6.65,0.0,3,2017-12,0%
261,CA-2017-163139,2017-12-01,2017-12-03,Consumer,Office Supplies,Binders,Acco 3-Hole Punch,East,New York,New York City,17.52,6.13,0.2,5,2017-12,10-20%
262,US-2017-155299,2017-06-08,2017-06-12,Corporate,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Central,Texas,Pasadena,1.62,-4.47,0.8,2,2017-06,>20%
